Scenario ID,Normalization,Remove Outliers,DataFrame Type,Model,Params,Silhouette Score,Davies-Bouldin Index,Num Clusters
2,True,False,df_defesa,kmeans,"{'n_clusters': 5, 'init': 'random', 'max_iter': 100}",0.14526599673206272,1.6811952021526313,5
2,True,False,df_defesa,kmeans,"{'n_clusters': 5, 'init': 'random', 'max_iter': 300}",0.14526599673206272,1.6811952021526313,5
2,True,False,df_defesa,kmeans,"{'n_clusters': 5, 'init': 'random', 'max_iter': 500}",0.14526599673206272,1.6811952021526313,5
2,True,False,df_defesa,kmeans,"{'n_clusters': 6, 'init': 'k-means++', 'max_iter': 100}",0.14958293039418197,1.6013506566877025,6
2,True,False,df_defesa,kmeans,"{'n_clusters': 6, 'init': 'k-means++', 'max_iter': 300}",0.14958293039418197,1.6013506566877025,6
2,True,False,df_defesa,kmeans,"{'n_clusters': 6, 'init': 'k-means++', 'max_iter': 500}",0.14958293039418197,1.6013506566877025,6
2,True,False,df_defesa,kmeans,"{'n_clusters': 6, 'init': 'random', 'max_iter': 100}",0.14975907110828324,1.6007217580782525,6
2,True,False,df_defesa,kmeans,"{'n_clusters': 6, 'init': 'random', 'max_iter': 300}",0.14975907110828324,1.6007217580782525,6
2,True,False,df_defesa,kmeans,"{'n_clusters': 6, 'init': 'random', 'max_iter': 500}",0.14975907110828324,1.6007217580782525,6
2,True,False,df_defesa,kmeans,"{'n_clusters': 7, 'init': 'k-means++', 'max_iter': 100}",0.13138432390485297,1.596717158546428,7
2,True,False,df_defesa,kmeans,"{'n_clusters': 7, 'init': 'k-means++', 'max_iter': 300}",0.13138432390485297,1.596717158546428,7
2,True,False,df_defesa,kmeans,"{'n_clusters': 7, 'init': 'k-means++', 'max_iter': 500}",0.13138432390485297,1.596717158546428,7
2,True,False,df_defesa,kmeans,"{'n_clusters': 7, 'init': 'random', 'max_iter': 100}",0.13173057100449617,1.599471890164304,7
2,True,False,df_defesa,kmeans,"{'n_clusters': 7, 'init': 'random', 'max_iter': 300}",0.13173057100449617,1.599471890164304,7
2,True,False,df_defesa,kmeans,"{'n_clusters': 7, 'init': 'random', 'max_iter': 500}",0.13173057100449617,1.599471890164304,7
2,True,False,df_defesa,kmeans,"{'n_clusters': 8, 'init': 'k-means++', 'max_iter': 100}",0.13698383198995953,1.5616193847433886,8
2,True,False,df_defesa,kmeans,"{'n_clusters': 8, 'init': 'k-means++', 'max_iter': 300}",0.13698383198995953,1.5616193847433886,8
2,True,False,df_defesa,kmeans,"{'n_clusters': 8, 'init': 'k-means++', 'max_iter': 500}",0.13698383198995953,1.5616193847433886,8
2,True,False,df_defesa,kmeans,"{'n_clusters': 8, 'init': 'random', 'max_iter': 100}",0.1369108564102506,1.5622691494356107,8
2,True,False,df_defesa,kmeans,"{'n_clusters': 8, 'init': 'random', 'max_iter': 300}",0.1369108564102506,1.5622691494356107,8
2,True,False,df_defesa,kmeans,"{'n_clusters': 8, 'init': 'random', 'max_iter': 500}",0.1369108564102506,1.5622691494356107,8
2,True,False,df_defesa,kmeans,"{'n_clusters': 9, 'init': 'k-means++', 'max_iter': 100}",0.1393343141413799,1.5038467546040237,9
2,True,False,df_defesa,kmeans,"{'n_clusters': 9, 'init': 'k-means++', 'max_iter': 300}",0.1393343141413799,1.5038467546040237,9
2,True,False,df_defesa,kmeans,"{'n_clusters': 9, 'init': 'k-means++', 'max_iter': 500}",0.1393343141413799,1.5038467546040237,9
2,True,False,df_defesa,kmeans,"{'n_clusters': 9, 'init': 'random', 'max_iter': 100}",0.140347180769331,1.5770148891042677,9
2,True,False,df_defesa,kmeans,"{'n_clusters': 9, 'init': 'random', 'max_iter': 300}",0.140347180769331,1.5770148891042677,9
2,True,False,df_defesa,kmeans,"{'n_clusters': 9, 'init': 'random', 'max_iter': 500}",0.140347180769331,1.5770148891042677,9
3,True,False,df_defesa_fe,kmeans,"{'n_clusters': 2, 'init': 'k-means++', 'max_iter': 100}",0.20013741202333726,1.878660578464184,2
